fold,test_year,origin_date,target_date,model,cost_bps,actual_log_return,predicted_log_return,position,turnover,gross_simple_return,cost,net_simple_return,equity
1,2018,2018-05-08,2018-05-09,zero_return,10,0.00871887102561,0,0,0,0,0,0,1
1,2018,2018-05-09,2018-05-10,zero_return,10,-0.0278800142198,0,0,0,-0,0,-0,1
1,2018,2018-05-10,2018-05-11,zero_return,10,-0.0708048067981,0,0,0,-0,0,-0,1
1,2018,2018-05-11,2018-05-12,zero_return,10,0.00781010710003,0,0,0,0,0,0,1
1,2018,2018-05-12,2018-05-13,zero_return,10,0.0244526925788,0,0,0,0,0,0,1
1,2018,2018-05-13,2018-05-14,zero_return,10,-0.00285127748319,0,0,0,-0,0,-0,1
1,2018,2018-05-14,2018-05-15,zero_return,10,-0.021284681643,0,0,0,-0,0,-0,1
1,2018,2018-05-15,2018-05-16,zero_return,10,-0.0191139407541,0,0,0,-0,0,-0,1
1,2018,2018-05-16,2018-05-17,zero_return,10,-0.0338578378256,0,0,0,-0,0,-0,1
1,2018,2018-05-17,2018-05-18,zero_return,10,0.0224247508452,0,0,0,0,0,0,1
1,2018,2018-05-18,2018-05-19,zero_return,10,-0.000437783380219,0,0,0,-0,0,-0,1
1,2018,2018-05-19,2018-05-20,zero_return,10,0.0336889924654,0,0,0,0,0,0,1
1,2018,2018-05-20,2018-05-21,zero_return,10,-0.0133443995083,0,0,0,-0,0,-0,1
1,2018,2018-05-21,2018-05-22,zero_return,10,-0.0476858629988,0,0,0,-0,0,-0,1
1,2018,2018-05-22,2018-05-23,zero_return,10,-0.0627004017368,0,0,0,-0,0,-0,1
1,2018,2018-05-23,2018-05-24,zero_return,10,0.00725427421947,0,0,0,0,0,0,1
1,2018,2018-05-24,2018-05-25,zero_return,10,-0.0200325090938,0,0,0,-0,0,-0,1
1,2018,2018-05-25,2018-05-26,zero_return,10,-0.013432230805,0,0,0,-0,0,-0,1
1,2018,2018-05-26,2018-05-27,zero_return,10,0.00162158459428,0,0,0,0,0,0,1
1,2018,2018-05-27,2018-05-28,zero_return,10,-0.0314745195203,0,0,0,-0,0,-0,1
1,2018,2018-05-28,2018-05-29,zero_return,10,0.0470835482397,0,0,0,0,0,0,1
1,2018,2018-05-29,2018-05-30,zero_return,10,-0.0106506352851,0,0,0,-0,0,-0,1
1,2018,2018-05-30,2018-05-31,zero_return,10,0.0140135517263,0,0,0,0,0,0,1
1,2018,2018-05-31,2018-06-01,zero_return,10,0.00547971603203,0,0,0,0,0,0,1
1,2018,2018-06-01,2018-06-02,zero_return,10,0.0155192548216,0,0,0,0,0,0,1
1,2018,2018-06-02,2018-06-03,zero_return,10,0.00843699154669,0,0,0,0,0,0,1
1,2018,2018-06-03,2018-06-04,zero_return,10,-0.0283786788135,0,0,0,-0,0,-0,1
1,2018,2018-06-04,2018-06-05,zero_return,10,0.0164923962249,0,0,0,0,0,0,1
1,2018,2018-06-05,2018-06-06,zero_return,10,0.00519279733586,0,0,0,0,0,0,1
1,2018,2018-06-06,2018-06-07,zero_return,10,0.00198111481099,0,0,0,0,0,0,1
1,2018,2018-06-07,2018-06-08,zero_return,10,-0.0056703456558,0,0,0,-0,0,-0,1
1,2018,2018-06-08,2018-06-09,zero_return,10,-0.0087531517899,0,0,0,-0,0,-0,1
1,2018,2018-06-09,2018-06-10,zero_return,10,-0.113602353475,0,0,0,-0,0,-0,1
1,2018,2018-06-10,2018-06-11,zero_return,10,0.0154064301367,0,0,0,0,0,0,1
1,2018,2018-06-11,2018-06-12,zero_return,10,-0.048267342775,0,0,0,-0,0,-0,1
1,2018,2018-06-12,2018-06-13,zero_return,10,-0.0343184710935,0,0,0,-0,0,-0,1
1,2018,2018-06-13,2018-06-14,zero_return,10,0.0499871959782,0,0,0,0,0,0,1
1,2018,2018-06-14,2018-06-15,zero_return,10,-0.0353230727023,0,0,0,-0,0,-0,1
1,2018,2018-06-15,2018-06-16,zero_return,10,0.0148341365642,0,0,0,0,0,0,1
1,2018,2018-06-16,2018-06-17,zero_return,10,-0.00689347768698,0,0,0,-0,0,-0,1
1,2018,2018-06-17,2018-06-18,zero_return,10,0.0384886900882,0,0,0,0,0,0,1
1,2018,2018-06-18,2018-06-19,zero_return,10,0.00427144636525,0,0,0,0,0,0,1
1,2018,2018-06-19,2018-06-20,zero_return,10,0.00306962321653,0,0,0,0,0,0,1
1,2018,2018-06-20,2018-06-21,zero_return,10,-0.0048737835537,0,0,0,-0,0,-0,1
1,2018,2018-06-21,2018-06-22,zero_return,10,-0.103503886429,0,0,0,-0,0,-0,1
1,2018,2018-06-22,2018-06-23,zero_return,10,0.0187436874017,0,0,0,0,0,0,1
1,2018,2018-06-23,2018-06-24,zero_return,10,-0.00450276398358,0,0,0,-0,0,-0,1
1,2018,2018-06-24,2018-06-25,zero_return,10,0.015665868205,0,0,0,0,0,0,1
1,2018,2018-06-25,2018-06-26,zero_return,10,-0.0238926577868,0,0,0,-0,0,-0,1
1,2018,2018-06-26,2018-06-27,zero_return,10,0.00703881880564,0,0,0,0,0,0,1
1,2018,2018-06-27,2018-06-28,zero_return,10,-0.0467759859032,0,0,0,-0,0,-0,1
1,2018,2018-06-28,2018-06-29,zero_return,10,0.0600000213617,0,0,0,0,0,0,1
1,2018,2018-06-29,2018-06-30,zero_return,10,0.0245521909972,0,0,0,0,0,0,1
1,2018,2018-06-30,2018-07-01,zero_return,10,-0.00222010847065,0,0,0,-0,0,-0,1
1,2018,2018-07-01,2018-07-02,zero_return,10,0.0380877191889,0,0,0,0,0,0,1
1,2018,2018-07-02,2018-07-03,zero_return,10,-0.0167947835599,0,0,0,-0,0,-0,1
1,2018,2018-07-03,2018-07-04,zero_return,10,0.0123916159775,0,0,0,0,0,0,1
1,2018,2018-07-04,2018-07-05,zero_return,10,-0.00671542135964,0,0,0,-0,0,-0,1
1,2018,2018-07-05,2018-07-06,zero_return,10,0.00961814318189,0,0,0,0,0,0,1
1,2018,2018-07-06,2018-07-07,zero_return,10,0.0209056339076,0,0,0,0,0,0,1
1,2018,2018-07-07,2018-07-08,zero_return,10,-0.00490020305134,0,0,0,-0,0,-0,1
1,2018,2018-07-08,2018-07-09,zero_return,10,-0.00611806197379,0,0,0,-0,0,-0,1
1,2018,2018-07-09,2018-07-10,zero_return,10,-0.0547330200695,0,0,0,-0,0,-0,1
1,2018,2018-07-10,2018-07-11,zero_return,10,0.0108603855667,0,0,0,0,0,0,1
1,2018,2018-07-11,2018-07-12,zero_return,10,-0.0348606905679,0,0,0,-0,0,-0,1
1,2018,2018-07-12,2018-07-13,zero_return,10,0.00800733337876,0,0,0,0,0,0,1
1,2018,2018-07-13,2018-07-14,zero_return,10,0.00740159731992,0,0,0,0,0,0,1
1,2018,2018-07-14,2018-07-15,zero_return,10,0.0146783360447,0,0,0,0,0,0,1
1,2018,2018-07-15,2018-07-16,zero_return,10,0.0556418151923,0,0,0,0,0,0,1
1,2018,2018-07-16,2018-07-17,zero_return,10,0.0869723081154,0,0,0,0,0,0,1
1,2018,2018-07-17,2018-07-18,zero_return,10,0.00754509877134,0,0,0,0,0,0,1
1,2018,2018-07-18,2018-07-19,zero_return,10,0.012261221247,0,0,0,0,0,0,1
1,2018,2018-07-19,2018-07-20,zero_return,10,-0.0188967182922,0,0,0,-0,0,-0,1
1,2018,2018-07-20,2018-07-21,zero_return,10,0.0113055813954,0,0,0,0,0,0,1
1,2018,2018-07-21,2018-07-22,zero_return,10,-0.00149653458451,0,0,0,-0,0,-0,1
1,2018,2018-07-22,2018-07-23,zero_return,10,0.0419064192279,0,0,0,0,0,0,1
1,2018,2018-07-23,2018-07-24,zero_return,10,0.0846312650831,0,0,0,0,0,0,1
1,2018,2018-07-24,2018-07-25,zero_return,10,-0.0234820633735,0,0,0,-0,0,-0,1
1,2018,2018-07-25,2018-07-26,zero_return,10,-0.0358412586133,0,0,0,-0,0,-0,1
1,2018,2018-07-26,2018-07-27,zero_return,10,0.0323062147383,0,0,0,0,0,0,1
1,2018,2018-07-27,2018-07-28,zero_return,10,0.00202704895376,0,0,0,0,0,0,1
1,2018,2018-07-28,2018-07-29,zero_return,10,0.00478026044432,0,0,0,0,0,0,1
1,2018,2018-07-29,2018-07-30,zero_return,10,-0.00704408142067,0,0,0,-0,0,-0,1
1,2018,2018-07-30,2018-07-31,zero_return,10,-0.0562149947717,0,0,0,-0,0,-0,1
1,2018,2018-07-31,2018-08-01,zero_return,10,-0.0167653633424,0,0,0,-0,0,-0,1
1,2018,2018-08-01,2018-08-02,zero_return,10,-0.00713418038646,0,0,0,-0,0,-0,1
1,2018,2018-08-02,2018-08-03,zero_return,10,-0.0175676672558,0,0,0,-0,0,-0,1
1,2018,2018-08-03,2018-08-04,zero_return,10,-0.0567862120102,0,0,0,-0,0,-0,1
1,2018,2018-08-04,2018-08-05,zero_return,10,0.00418691283001,0,0,0,0,0,0,1
1,2018,2018-08-05,2018-08-06,zero_return,10,-0.0145540347175,0,0,0,-0,0,-0,1
1,2018,2018-08-06,2018-08-07,zero_return,10,-0.0303867229357,0,0,0,-0,0,-0,1
1,2018,2018-08-07,2018-08-08,zero_return,10,-0.0701119878981,0,0,0,-0,0,-0,1
1,2018,2018-08-08,2018-08-09,zero_return,10,0.0453406669715,0,0,0,0,0,0,1
1,2018,2018-08-09,2018-08-10,zero_return,10,-0.0665678323854,0,0,0,-0,0,-0,1
1,2018,2018-08-10,2018-08-11,zero_return,10,0.028597062815,0,0,0,0,0,0,1
1,2018,2018-08-11,2018-08-12,zero_return,10,0.000149241534118,0,0,0,0,0,0,1
1,2018,2018-08-12,2018-08-13,zero_return,10,-0.00776498600456,0,0,0,-0,0,-0,1
1,2018,2018-08-13,2018-08-14,zero_return,10,-0.0130145695596,0,0,0,-0,0,-0,1
1,2018,2018-08-14,2018-08-15,zero_return,10,0.0137112404461,0,0,0,0,0,0,1
1,2018,2018-08-15,2018-08-16,zero_return,10,0.00326976064513,0,0,0,0,0,0,1
1,2018,2018-08-16,2018-08-17,zero_return,10,0.0423793713586,0,0,0,0,0,0,1
1,2018,2018-08-17,2018-08-18,zero_return,10,-0.02527309649,0,0,0,-0,0,-0,1
1,2018,2018-08-18,2018-08-19,zero_return,10,0.0141862200591,0,0,0,0,0,0,1
1,2018,2018-08-19,2018-08-20,zero_return,10,-0.0341256943634,0,0,0,-0,0,-0,1
1,2018,2018-08-20,2018-08-21,zero_return,10,0.0314042532402,0,0,0,0,0,0,1
1,2018,2018-08-21,2018-08-22,zero_return,10,-0.0168356500118,0,0,0,-0,0,-0,1
1,2018,2018-08-22,2018-08-23,zero_return,10,0.0235076845851,0,0,0,0,0,0,1
1,2018,2018-08-23,2018-08-24,zero_return,10,0.027445482281,0,0,0,0,0,0,1
1,2018,2018-08-24,2018-08-25,zero_return,10,0.00709762025804,0,0,0,0,0,0,1
1,2018,2018-08-25,2018-08-26,zero_return,10,-0.00827222149833,0,0,0,-0,0,-0,1
1,2018,2018-08-26,2018-08-27,zero_return,10,0.0220704216132,0,0,0,0,0,0,1
1,2018,2018-08-27,2018-08-28,zero_return,10,0.0364399257063,0,0,0,0,0,0,1
1,2018,2018-08-28,2018-08-29,zero_return,10,-0.00843046848082,0,0,0,-0,0,-0,1
1,2018,2018-08-29,2018-08-30,zero_return,10,-0.00949470908716,0,0,0,-0,0,-0,1
1,2018,2018-08-30,2018-08-31,zero_return,10,0.00831574287953,0,0,0,0,0,0,1
1,2018,2018-08-31,2018-09-01,zero_return,10,0.02352306043,0,0,0,0,0,0,1
1,2018,2018-09-01,2018-09-02,zero_return,10,0.0130280330464,0,0,0,0,0,0,1
1,2018,2018-09-02,2018-09-03,zero_return,10,-0.00401503566087,0,0,0,-0,0,-0,1
1,2018,2018-09-03,2018-09-04,zero_return,10,0.0138671231362,0,0,0,0,0,0,1
1,2018,2018-09-04,2018-09-05,zero_return,10,-0.0803153486126,0,0,0,-0,0,-0,1
1,2018,2018-09-05,2018-09-06,zero_return,10,-0.045617066302,0,0,0,-0,0,-0,1
1,2018,2018-09-06,2018-09-07,zero_return,10,-0.01231681538,0,0,0,-0,0,-0,1
1,2018,2018-09-07,2018-09-08,zero_return,10,-0.0350711289035,0,0,0,-0,0,-0,1
1,2018,2018-09-08,2018-09-09,zero_return,10,0.00988278946528,0,0,0,0,0,0,1
1,2018,2018-09-09,2018-09-10,zero_return,10,0.00735653140109,0,0,0,0,0,0,1
1,2018,2018-09-10,2018-09-11,zero_return,10,-0.00269830207524,0,0,0,-0,0,-0,1
1,2018,2018-09-11,2018-09-12,zero_return,10,0.00779186482105,0,0,0,0,0,0,1
1,2018,2018-09-12,2018-09-13,zero_return,10,0.0254921332057,0,0,0,0,0,0,1
1,2018,2018-09-13,2018-09-14,zero_return,10,0.000582670083162,0,0,0,0,0,0,1
1,2018,2018-09-14,2018-09-15,zero_return,10,0.0045273144087,0,0,0,0,0,0,1
1,2018,2018-09-15,2018-09-16,zero_return,10,-0.0041102575231,0,0,0,-0,0,-0,1
1,2018,2018-09-16,2018-09-17,zero_return,10,-0.0374471214094,0,0,0,-0,0,-0,1
1,2018,2018-09-17,2018-09-18,zero_return,10,0.0129779243967,0,0,0,0,0,0,1
1,2018,2018-09-18,2018-09-19,zero_return,10,0.00685369842738,0,0,0,0,0,0,1
1,2018,2018-09-19,2018-09-20,zero_return,10,0.0178005414632,0,0,0,0,0,0,1
1,2018,2018-09-20,2018-09-21,zero_return,10,0.0366416167868,0,0,0,0,0,0,1
1,2018,2018-09-21,2018-09-22,zero_return,10,-0.00530496647956,0,0,0,-0,0,-0,1
1,2018,2018-09-22,2018-09-23,zero_return,10,-0.000348910313255,0,0,0,-0,0,-0,1
1,2018,2018-09-23,2018-09-24,zero_return,10,-0.0190660713875,0,0,0,-0,0,-0,1
1,2018,2018-09-24,2018-09-25,zero_return,10,-0.0246454584025,0,0,0,-0,0,-0,1
1,2018,2018-09-25,2018-09-26,zero_return,10,0.00726827616577,0,0,0,0,0,0,1
1,2018,2018-09-26,2018-09-27,zero_return,10,0.0326712903327,0,0,0,0,0,0,1
1,2018,2018-09-27,2018-09-28,zero_return,10,-0.00823615196457,0,0,0,-0,0,-0,1
1,2018,2018-09-28,2018-09-29,zero_return,10,-0.00584921536018,0,0,0,-0,0,-0,1
1,2018,2018-09-29,2018-09-30,zero_return,10,0.00303069528496,0,0,0,0,0,0,1
1,2018,2018-09-30,2018-10-01,zero_return,10,-0.00648190443563,0,0,0,-0,0,-0,1
1,2018,2018-10-01,2018-10-02,zero_return,10,-0.00812410304183,0,0,0,-0,0,-0,1
1,2018,2018-10-02,2018-10-03,zero_return,10,-0.00682396672295,0,0,0,-0,0,-0,1
1,2018,2018-10-03,2018-10-04,zero_return,10,0.0124260513303,0,0,0,0,0,0,1
1,2018,2018-10-04,2018-10-05,zero_return,10,0.00607200504291,0,0,0,0,0,0,1
1,2018,2018-10-05,2018-10-06,zero_return,10,-0.00527897785662,0,0,0,-0,0,-0,1
1,2018,2018-10-06,2018-10-07,zero_return,10,0.00214866939575,0,0,0,0,0,0,1
1,2018,2018-10-07,2018-10-08,zero_return,10,0.00609254549137,0,0,0,0,0,0,1
1,2018,2018-10-08,2018-10-09,zero_return,10,-0.00216089949957,0,0,0,-0,0,-0,1
1,2018,2018-10-09,2018-10-10,zero_return,10,-0.00934890622951,0,0,0,-0,0,-0,1
1,2018,2018-10-10,2018-10-11,zero_return,10,-0.0583141978912,0,0,0,-0,0,-0,1
1,2018,2018-10-11,2018-10-12,zero_return,10,0.00525072332618,0,0,0,0,0,0,1
1,2018,2018-10-12,2018-10-13,zero_return,10,0.000969940687028,0,0,0,0,0,0,1
1,2018,2018-10-13,2018-10-14,zero_return,10,-0.00239187131612,0,0,0,-0,0,-0,1
1,2018,2018-10-14,2018-10-15,zero_return,10,0.0411660231251,0,0,0,0,0,0,1
1,2018,2018-10-15,2018-10-16,zero_return,10,0.00297904329874,0,0,0,0,0,0,1
1,2018,2018-10-16,2018-10-17,zero_return,10,-0.0029766706855,0,0,0,-0,0,-0,1
1,2018,2018-10-17,2018-10-18,zero_return,10,-0.0072046623269,0,0,0,-0,0,-0,1
1,2018,2018-10-18,2018-10-19,zero_return,10,-0.00209740856887,0,0,0,-0,0,-0,1
1,2018,2018-10-19,2018-10-20,zero_return,10,0.00393625018678,0,0,0,0,0,0,1
1,2018,2018-10-20,2018-10-21,zero_return,10,0.00110542453335,0,0,0,0,0,0,1
1,2018,2018-10-21,2018-10-22,zero_return,10,-0.00113961708391,0,0,0,-0,0,-0,1
1,2018,2018-10-22,2018-10-23,zero_return,10,-0.00188159204041,0,0,0,-0,0,-0,1
1,2018,2018-10-23,2018-10-24,zero_return,10,0.00278161998881,0,0,0,0,0,0,1
1,2018,2018-10-24,2018-10-25,zero_return,10,-0.00179130305523,0,0,0,-0,0,-0,1
1,2018,2018-10-25,2018-10-26,zero_return,10,0.000278562049905,0,0,0,0,0,0,1
1,2018,2018-10-26,2018-10-27,zero_return,10,0.000826748327015,0,0,0,0,0,0,1
1,2018,2018-10-27,2018-10-28,zero_return,10,-0.00043259460336,0,0,0,-0,0,-0,1
1,2018,2018-10-28,2018-10-29,zero_return,10,-0.0226679322125,0,0,0,-0,0,-0,1
1,2018,2018-10-29,2018-10-30,zero_return,10,0.00145605786794,0,0,0,0,0,0,1
1,2018,2018-10-30,2018-10-31,zero_return,10,0.00542979348069,0,0,0,0,0,0,1
1,2018,2018-10-31,2018-11-01,zero_return,10,0.00579647696467,0,0,0,0,0,0,1
1,2018,2018-11-01,2018-11-02,zero_return,10,0.000818063613078,0,0,0,0,0,0,1
1,2018,2018-11-02,2018-11-03,zero_return,10,-0.00248165772054,0,0,0,-0,0,-0,1
1,2018,2018-11-03,2018-11-04,zero_return,10,0.013799146262,0,0,0,0,0,0,1
1,2018,2018-11-04,2018-11-05,zero_return,10,-0.00272551968938,0,0,0,-0,0,-0,1
1,2018,2018-11-05,2018-11-06,zero_return,10,0.00594802534056,0,0,0,0,0,0,1
1,2018,2018-11-06,2018-11-07,zero_return,10,0.00922963078997,0,0,0,0,0,0,1
1,2018,2018-11-07,2018-11-08,zero_return,10,-0.0145834035472,0,0,0,-0,0,-0,1
1,2018,2018-11-08,2018-11-09,zero_return,10,-0.0118345534223,0,0,0,-0,0,-0,1
1,2018,2018-11-09,2018-11-10,zero_return,10,0.00342685999469,0,0,0,0,0,0,1
1,2018,2018-11-10,2018-11-11,zero_return,10,-0.00278969208396,0,0,0,-0,0,-0,1
1,2018,2018-11-11,2018-11-12,zero_return,10,-0.00233218630881,0,0,0,-0,0,-0,1
1,2018,2018-11-12,2018-11-13,zero_return,10,-0.00837557721434,0,0,0,-0,0,-0,1
1,2018,2018-11-13,2018-11-14,zero_return,10,-0.11728815462,0,0,0,-0,0,-0,1
1,2018,2018-11-14,2018-11-15,zero_return,10,-0.00642462799344,0,0,0,-0,0,-0,1
1,2018,2018-11-15,2018-11-16,zero_return,10,-0.0077111407377,0,0,0,-0,0,-0,1
1,2018,2018-11-16,2018-11-17,zero_return,10,0.000923171689625,0,0,0,0,0,0,1
1,2018,2018-11-17,2018-11-18,zero_return,10,0.00981948861227,0,0,0,0,0,0,1
1,2018,2018-11-18,2018-11-19,zero_return,10,-0.147776567375,0,0,0,-0,0,-0,1
1,2018,2018-11-19,2018-11-20,zero_return,10,-0.104305966429,0,0,0,-0,0,-0,1
1,2018,2018-11-20,2018-11-21,zero_return,10,0.0522945783756,0,0,0,0,0,0,1
1,2018,2018-11-21,2018-11-22,zero_return,10,-0.0555227184167,0,0,0,-0,0,-0,1
1,2018,2018-11-22,2018-11-23,zero_return,10,-0.00319373793161,0,0,0,-0,0,-0,1
1,2018,2018-11-23,2018-11-24,zero_return,10,-0.119599721489,0,0,0,-0,0,-0,1
1,2018,2018-11-24,2018-11-25,zero_return,10,0.0362559787221,0,0,0,0,0,0,1
1,2018,2018-11-25,2018-11-26,zero_return,10,-0.0645079019554,0,0,0,-0,0,-0,1
1,2018,2018-11-26,2018-11-27,zero_return,10,0.0204023461512,0,0,0,0,0,0,1
1,2018,2018-11-27,2018-11-28,zero_return,10,0.108287955109,0,0,0,0,0,0,1
1,2018,2018-11-28,2018-11-29,zero_return,10,0.00723629455986,0,0,0,0,0,0,1
1,2018,2018-11-29,2018-11-30,zero_return,10,-0.0647311538852,0,0,0,-0,0,-0,1
1,2018,2018-11-30,2018-12-01,zero_return,10,0.0430385100602,0,0,0,0,0,0,1
1,2018,2018-12-01,2018-12-02,zero_return,10,-0.0119628043417,0,0,0,-0,0,-0,1
1,2018,2018-12-02,2018-12-03,zero_return,10,-0.064173838793,0,0,0,-0,0,-0,1
1,2018,2018-12-03,2018-12-04,zero_return,10,0.0126602272052,0,0,0,0,0,0,1
1,2018,2018-12-04,2018-12-05,zero_return,10,-0.0482649284856,0,0,0,-0,0,-0,1
1,2018,2018-12-05,2018-12-06,zero_return,10,-0.0547258759521,0,0,0,-0,0,-0,1
1,2018,2018-12-06,2018-12-07,zero_return,10,-0.0403755645632,0,0,0,-0,0,-0,1
1,2018,2018-12-07,2018-12-08,zero_return,10,0.0103100089877,0,0,0,0,0,0,1
1,2018,2018-12-08,2018-12-09,zero_return,10,0.0381396054053,0,0,0,0,0,0,1
1,2018,2018-12-09,2018-12-10,zero_return,10,-0.0364856129927,0,0,0,-0,0,-0,1
1,2018,2018-12-10,2018-12-11,zero_return,10,-0.0180397945175,0,0,0,-0,0,-0,1
1,2018,2018-12-11,2018-12-12,zero_return,10,0.0207956474563,0,0,0,0,0,0,1
1,2018,2018-12-12,2018-12-13,zero_return,10,-0.0486891636185,0,0,0,-0,0,-0,1
1,2018,2018-12-13,2018-12-14,zero_return,10,-0.0190101285373,0,0,0,-0,0,-0,1
1,2018,2018-12-14,2018-12-15,zero_return,10,-0.00434630480847,0,0,0,-0,0,-0,1
1,2018,2018-12-15,2018-12-16,zero_return,10,0.003241294234,0,0,0,0,0,0,1
1,2018,2018-12-16,2018-12-17,zero_return,10,0.0908051036136,0,0,0,0,0,0,1
1,2018,2018-12-17,2018-12-18,zero_return,10,0.0448120734672,0,0,0,0,0,0,1
1,2018,2018-12-18,2018-12-19,zero_return,10,0.0103838399709,0,0,0,0,0,0,1
1,2018,2018-12-19,2018-12-20,zero_return,10,0.0953691514483,0,0,0,0,0,0,1
1,2018,2018-12-20,2018-12-21,zero_return,10,-0.057852913961,0,0,0,-0,0,-0,1
1,2018,2018-12-21,2018-12-22,zero_return,10,0.0322581799637,0,0,0,0,0,0,1
1,2018,2018-12-22,2018-12-23,zero_return,10,-0.00563486833103,0,0,0,-0,0,-0,1
1,2018,2018-12-23,2018-12-24,zero_return,10,0.0243986291383,0,0,0,0,0,0,1
1,2018,2018-12-24,2018-12-25,zero_return,10,-0.071415877809,0,0,0,-0,0,-0,1
1,2018,2018-12-25,2018-12-26,zero_return,10,0.0121740102962,0,0,0,0,0,0,1
1,2018,2018-12-26,2018-12-27,zero_return,10,-0.0601272307464,0,0,0,-0,0,-0,1
1,2018,2018-12-27,2018-12-28,zero_return,10,0.0792200665154,0,0,0,0,0,0,1
1,2018,2018-12-28,2018-12-29,zero_return,10,-0.0150353575516,0,0,0,-0,0,-0,1
1,2018,2018-12-29,2018-12-30,zero_return,10,0.000593351177901,0,0,0,0,0,0,1
1,2018,2018-12-30,2018-12-31,zero_return,10,-0.0367976416747,0,0,0,-0,0,-0,1
2,2019,2018-12-31,2019-01-01,zero_return,10,0.0322677134676,0,0,0,0,0,0,1
2,2019,2019-01-01,2019-01-02,zero_return,10,0.0233792040937,0,0,0,0,0,0,1
2,2019,2019-01-02,2019-01-03,zero_return,10,-0.0296299130858,0,0,0,-0,0,-0,1
2,2019,2019-01-03,2019-01-04,zero_return,10,0.0113339235835,0,0,0,0,0,0,1
2,2019,2019-01-04,2019-01-05,zero_return,10,-0.00758202272398,0,0,0,-0,0,-0,1
2,2019,2019-01-05,2019-01-06,zero_return,10,0.0630909486742,0,0,0,0,0,0,1
2,2019,2019-01-06,2019-01-07,zero_return,10,-0.0111783019127,0,0,0,-0,0,-0,1
2,2019,2019-01-07,2019-01-08,zero_return,10,-0.00210054264785,0,0,0,-0,0,-0,1
2,2019,2019-01-08,2019-01-09,zero_return,10,0.00291019795396,0,0,0,0,0,0,1
2,2019,2019-01-09,2019-01-10,zero_return,10,-0.0987036341303,0,0,0,-0,0,-0,1
2,2019,2019-01-10,2019-01-11,zero_return,10,-0.00103199001349,0,0,0,-0,0,-0,1
2,2019,2019-01-11,2019-01-12,zero_return,10,-0.00197187244154,0,0,0,-0,0,-0,1
2,2019,2019-01-12,2019-01-13,zero_return,10,-0.0304139778867,0,0,0,-0,0,-0,1
2,2019,2019-01-13,2019-01-14,zero_return,10,0.0441218640705,0,0,0,0,0,0,1
2,2019,2019-01-14,2019-01-15,zero_return,10,-0.0236350304622,0,0,0,-0,0,-0,1
2,2019,2019-01-15,2019-01-16,zero_return,10,0.0071487674613,0,0,0,0,0,0,1
2,2019,2019-01-16,2019-01-17,zero_return,10,0.00914647629102,0,0,0,0,0,0,1
2,2019,2019-01-17,2019-01-18,zero_return,10,-0.00847019559102,0,0,0,-0,0,-0,1
2,2019,2019-01-18,2019-01-19,zero_return,10,0.0213460538913,0,0,0,0,0,0,1
2,2019,2019-01-19,2019-01-20,zero_return,10,-0.0412447505557,0,0,0,-0,0,-0,1
2,2019,2019-01-20,2019-01-21,zero_return,10,-0.000760631601777,0,0,0,-0,0,-0,1
2,2019,2019-01-21,2019-01-22,zero_return,10,0.0117210274182,0,0,0,0,0,0,1
2,2019,2019-01-22,2019-01-23,zero_return,10,-0.00712972803648,0,0,0,-0,0,-0,1
2,2019,2019-01-23,2019-01-24,zero_return,10,0.00440906691298,0,0,0,0,0,0,1
2,2019,2019-01-24,2019-01-25,zero_return,10,-0.00175017262028,0,0,0,-0,0,-0,1
2,2019,2019-01-25,2019-01-26,zero_return,10,-0.00121111177575,0,0,0,-0,0,-0,1
2,2019,2019-01-26,2019-01-27,zero_return,10,-0.00547618898411,0,0,0,-0,0,-0,1
2,2019,2019-01-27,2019-01-28,zero_return,10,-0.0294203120399,0,0,0,-0,0,-0,1
2,2019,2019-01-28,2019-01-29,zero_return,10,-0.0114858417591,0,0,0,-0,0,-0,1
2,2019,2019-01-29,2019-01-30,zero_return,10,0.0123132457013,0,0,0,0,0,0,1
2,2019,2019-01-30,2019-01-31,zero_return,10,-0.00810872980593,0,0,0,-0,0,-0,1
2,2019,2019-01-31,2019-02-01,zero_return,10,0.010187498972,0,0,0,0,0,0,1
2,2019,2019-02-01,2019-02-02,zero_return,10,0.00488932864515,0,0,0,0,0,0,1
2,2019,2019-02-02,2019-02-03,zero_return,10,-0.0142297118118,0,0,0,-0,0,-0,1
2,2019,2019-02-03,2019-02-04,zero_return,10,-0.000478768046532,0,0,0,-0,0,-0,1
2,2019,2019-02-04,2019-02-05,zero_return,10,0.00440988543421,0,0,0,0,0,0,1
2,2019,2019-02-05,2019-02-06,zero_return,10,-0.0173566013902,0,0,0,-0,0,-0,1
2,2019,2019-02-06,2019-02-07,zero_return,10,-0.00256684002867,0,0,0,-0,0,-0,1
2,2019,2019-02-07,2019-02-08,zero_return,10,0.0727887322918,0,0,0,0,0,0,1
2,2019,2019-02-08,2019-02-09,zero_return,10,0.00242986246956,0,0,0,0,0,0,1
2,2019,2019-02-09,2019-02-10,zero_return,10,0.00571484638042,0,0,0,0,0,0,1
2,2019,2019-02-10,2019-02-11,zero_return,10,-0.0142146533098,0,0,0,-0,0,-0,1
2,2019,2019-02-11,2019-02-12,zero_return,10,-0.000756706842182,0,0,0,-0,0,-0,1
2,2019,2019-02-12,2019-02-13,zero_return,10,-0.00329902959197,0,0,0,-0,0,-0,1
